INFO buildroot.py:348:  Mock Version: 1.4.8
DEBUG util.py:562:  Executing command: ['/bin/umount', '-n', '-l', '/home/stig/rpmbuild/mock/6/x86_64/dev/pts'] with env {'TERM': 'vt100', 'SHELL': '/bin/sh', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'LANG': 'en_US.UTF-8'} and shell False
DEBUG util.py:617:  Child return code was: 0
DEBUG util.py:636:  child environment: None
DEBUG util.py:562:  Executing command: ['/bin/umount', '-n', '-l', '/home/stig/rpmbuild/mock/6/x86_64/dev/shm'] with env {'TERM': 'vt100', 'SHELL': '/bin/sh', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'LANG': 'en_US.UTF-8'} and shell False
DEBUG util.py:617:  Child return code was: 0
DEBUG util.py:636:  child environment: None
DEBUG util.py:562:  Executing command: ['/bin/umount', '-n', '-l', '/home/stig/rpmbuild/mock/6/x86_64/sys'] with env {'TERM': 'vt100', 'SHELL': '/bin/sh', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'LANG': 'en_US.UTF-8'} and shell False
DEBUG util.py:617:  Child return code was: 0
DEBUG util.py:636:  child environment: None
DEBUG util.py:562:  Executing command: ['/bin/umount', '-n', '-l', '/home/stig/rpmbuild/mock/6/x86_64/proc'] with env {'TERM': 'vt100', 'SHELL': '/bin/sh', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'LANG': 'en_US.UTF-8'} and shell False
DEBUG util.py:617:  Child return code was: 0
DEBUG util.py:123:  touching file: /home/stig/rpmbuild/mock/6/x86_64/.initialized
DEBUG buildroot.py:367:  removing 3 rpm db files
DEBUG buildroot.py:372:  nuke_rpm_db: removing /home/stig/rpmbuild/mock/6/x86_64/var/lib/rpm/__db.001
DEBUG buildroot.py:372:  nuke_rpm_db: removing /home/stig/rpmbuild/mock/6/x86_64/var/lib/rpm/__db.002
DEBUG buildroot.py:372:  nuke_rpm_db: removing /home/stig/rpmbuild/mock/6/x86_64/var/lib/rpm/__db.003
DEBUG util.py:636:  child environment: None
DEBUG util.py:562:  Executing command: ['/usr/bin/systemd-nspawn', '-q', '-M', '041cc93c2c4f46d3b41233720e8e51b1', '-D', '/home/stig/rpmbuild/mock/6/x86_64', '-a', '--setenv=TERM=vt100', '--setenv=SHELL=/bin/bash', '--setenv=HOME=/builddir', '--setenv=HOSTNAME=mock', '--setenv=PATH=/usr/bin:/bin:/usr/sbin:/sbin', '--setenv=PROMPT_COMMAND=printf "\\033]0;<mock-chroot>\\007"', '--setenv=PS1=<mock-chroot> \\s-\\v\\$ ', '--setenv=LANG=en_US.UTF-8', '-u', 'mockbuild', '/bin/rpm', '-Uvh', '--nodeps', '/builddir/build/originals/openconnect-7.08-1.mga7.src.rpm'] with env {'TERM': 'vt100', 'SHELL': '/bin/bash', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'PROMPT_COMMAND': 'printf "\\033]0;<mock-chroot>\\007"', 'PS1': '<mock-chroot> \\s-\\v\\$ ', 'LANG': 'en_US.UTF-8'} and shell False
DEBUG util.py:317:  Unsharing. Flags: 1073741824
DEBUG util.py:317:  Unsharing. Flags: 134217728
DEBUG util.py:479:  Updating / installing...
DEBUG util.py:479:  openconnect-7.08-1.mga7               warning: user stig does not exist - using root
DEBUG util.py:479:  warning: group stig does not exist - using root
DEBUG util.py:479:  ########################################
DEBUG util.py:479:  warning: user stig does not exist - using root
DEBUG util.py:479:  warning: group stig does not exist - using root
DEBUG util.py:617:  Child return code was: 0
DEBUG util.py:636:  child environment: None
DEBUG util.py:562:  Executing command: ['/usr/bin/systemd-nspawn', '-q', '-M', 'b182a16deb9c48c5b63cef8d576202f6', '-D', '/home/stig/rpmbuild/mock/6/x86_64', '-a', '--setenv=TERM=vt100', '--setenv=SHELL=/bin/bash', '--setenv=HOME=/builddir', '--setenv=HOSTNAME=mock', '--setenv=PATH=/usr/bin:/bin:/usr/sbin:/sbin', '--setenv=PROMPT_COMMAND=printf "\\033]0;<mock-chroot>\\007"', '--setenv=PS1=<mock-chroot> \\s-\\v\\$ ', '--setenv=LANG=en_US.UTF-8', '-u', 'mockbuild', '/bin/rpm', '-qpl', '/builddir/build/originals/openconnect-7.08-1.mga7.src.rpm'] with env {'TERM': 'vt100', 'SHELL': '/bin/bash', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'PROMPT_COMMAND': 'printf "\\033]0;<mock-chroot>\\007"', 'PS1': '<mock-chroot> \\s-\\v\\$ ', 'LANG': 'en_US.UTF-8'} and shell False
DEBUG util.py:317:  Unsharing. Flags: 1073741824
DEBUG util.py:317:  Unsharing. Flags: 134217728
DEBUG util.py:479:  openconnect-7.08.tar.gz
DEBUG util.py:479:  openconnect.spec
DEBUG util.py:617:  Child return code was: 0
DEBUG util.py:636:  child environment: None
DEBUG util.py:317:  Unsharing. Flags: 1073741824
DEBUG util.py:317:  Unsharing. Flags: 134217728
DEBUG util.py:110:  ensuring that dir exists: /home/stig/rpmbuild/mock/6/x86_64/proc
DEBUG util.py:636:  child environment: None
DEBUG util.py:562:  Executing command: ['/bin/mount', '-n', '-t', 'proc', 'proc', '/home/stig/rpmbuild/mock/6/x86_64/proc'] with env {'TERM': 'vt100', 'SHELL': '/bin/sh', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'LANG': 'en_US.UTF-8'} and shell False
DEBUG util.py:617:  Child return code was: 0
DEBUG util.py:110:  ensuring that dir exists: /home/stig/rpmbuild/mock/6/x86_64/sys
DEBUG util.py:636:  child environment: None
DEBUG util.py:562:  Executing command: ['/bin/mount', '-n', '-t', 'sysfs', 'sysfs', '/home/stig/rpmbuild/mock/6/x86_64/sys'] with env {'TERM': 'vt100', 'SHELL': '/bin/sh', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'LANG': 'en_US.UTF-8'} and shell False
DEBUG util.py:617:  Child return code was: 0
DEBUG util.py:110:  ensuring that dir exists: /home/stig/rpmbuild/mock/6/x86_64/dev/shm
DEBUG util.py:636:  child environment: None
DEBUG util.py:562:  Executing command: ['/bin/mount', '-n', '-t', 'tmpfs', 'tmpfs', '/home/stig/rpmbuild/mock/6/x86_64/dev/shm'] with env {'TERM': 'vt100', 'SHELL': '/bin/sh', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'LANG': 'en_US.UTF-8'} and shell False
DEBUG util.py:617:  Child return code was: 0
DEBUG util.py:110:  ensuring that dir exists: /home/stig/rpmbuild/mock/6/x86_64/dev/pts
DEBUG util.py:636:  child environment: None
DEBUG util.py:562:  Executing command: ['/bin/mount', '-n', '-t', 'devpts', '-o', 'gid=5,mode=0620,ptmxmode=0666,newinstance', 'devpts', '/home/stig/rpmbuild/mock/6/x86_64/dev/pts'] with env {'TERM': 'vt100', 'SHELL': '/bin/sh', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'LANG': 'en_US.UTF-8'} and shell False
DEBUG util.py:617:  Child return code was: 0
DEBUG package_manager.py:111:  ['/usr/bin/dnf', 'builddep', '--installroot', '/home/stig/rpmbuild/mock/6/x86_64/', '--releasever', '6', '/home/stig/rpmbuild/mock/6/x86_64//builddir/build/SRPMS/openconnect-7.08-1.mga6.src.rpm']
DEBUG util.py:636:  child environment: None
DEBUG util.py:562:  Executing command: ['/usr/bin/dnf', 'builddep', '--installroot', '/home/stig/rpmbuild/mock/6/x86_64/', '--releasever', '6', '/home/stig/rpmbuild/mock/6/x86_64//builddir/build/SRPMS/openconnect-7.08-1.mga6.src.rpm'] with env {'TERM': 'vt100', 'SHELL': '/bin/bash', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'PROMPT_COMMAND': 'printf "\\033]0;<mock-chroot>\\007"', 'PS1': '<mock-chroot> \\s-\\v\\$ ', 'LANG': 'en_US.UTF-8', 'LC_MESSAGES': 'C'} and shell False
DEBUG util.py:479:  Last metadata expiration check: 0:00:00 ago on Tue 23 Jan 2018 10:37:56 PM CET.
DEBUG util.py:479:  Dependencies resolved.
DEBUG util.py:479:  ====================================================================================================
DEBUG util.py:479:   Package                              Arch           Version                  Repository       Size
DEBUG util.py:479:  ====================================================================================================
DEBUG util.py:479:  Installing:
DEBUG util.py:479:   groff                                x86_64         1.22.3-1.mga6            mageia          1.3 M
DEBUG util.py:479:   intltool                             noarch         0.51.0-3.mga6            mageia           54 k
DEBUG util.py:479:   lib64dbus-devel                      x86_64         1.10.16-1.mga6           mageia           31 k
DEBUG util.py:479:   lib64gnutls-devel                    x86_64         3.5.13-1.mga6            mageia           57 k
DEBUG util.py:479:   lib64krb53-devel                     x86_64         1.15.1-2.2.mga6          updates         428 k
DEBUG util.py:479:   lib64lz4-devel                       x86_64         1.7.5-1.mga6             mageia           19 k
DEBUG util.py:479:   lib64pcsclite-devel                  x86_64         1.8.20-1.mga6            mageia           47 k
DEBUG util.py:479:   lib64proxy-devel                     x86_64         0.4.14-1.mga6            mageia           11 k
DEBUG util.py:479:   lib64xml2-devel                      x86_64         2.9.7-1.mga6             updates         1.0 M
DEBUG util.py:479:  Installing dependencies:
DEBUG util.py:479:   gettext-devel                        x86_64         0.19.8.1-1.mga6          mageia          1.3 M
DEBUG util.py:479:   glib-gettextize                      x86_64         2.52.2-2.mga6            mageia           22 k
DEBUG util.py:479:   glib2.0-common                       x86_64         2.52.2-2.mga6            mageia          1.1 M
DEBUG util.py:479:   gnutls                               x86_64         3.5.13-1.mga6            mageia          1.7 M
DEBUG util.py:479:   groff-for-man                        x86_64         1.22.3-1.mga6            mageia          693 k
DEBUG util.py:479:   lib64acl-devel                       x86_64         2.2.52-7.mga6            mageia          120 k
DEBUG util.py:479:   lib64attr-devel                      x86_64         2.4.47-7.mga6            mageia           32 k
DEBUG util.py:479:   lib64blkid-devel                     x86_64         2.28.2-2.mga6            mageia           16 k
DEBUG util.py:479:   lib64croco-devel                     x86_64         0.6.12-2.mga6            mageia           83 k
DEBUG util.py:479:   lib64ext2fs-devel                    x86_64         1.43.4-1.mga6            mageia          774 k
DEBUG util.py:479:   lib64ffi-devel                       x86_64         3.2.1-5.mga6             mageia           24 k
DEBUG util.py:479:   lib64gcrypt-devel                    x86_64         1.7.8-1.1.mga6           updates         206 k
DEBUG util.py:479:   lib64glib2.0-devel                   x86_64         2.52.2-2.mga6            mageia          1.9 M
DEBUG util.py:479:   lib64gmp-devel                       x86_64         6.1.2-1.mga6             mageia          524 k
DEBUG util.py:479:   lib64gnutlsxx28                      x86_64         3.5.13-1.mga6            mageia           23 k
DEBUG util.py:479:   lib64gpg-error-devel                 x86_64         1.24-1.mga6              mageia           66 k
DEBUG util.py:479:   lib64javascriptcoregtk4.0_18         x86_64         2.18.5-1.mga6            updates         4.2 M
DEBUG util.py:479:   lib64lz4_1                           x86_64         1.7.5-1.mga6             mageia           40 k
DEBUG util.py:479:   lib64lzma-devel                      x86_64         5.2.3-1.mga6             mageia          383 k
DEBUG util.py:479:   lib64mount-devel                     x86_64         2.28.2-2.mga6            mageia           17 k
DEBUG util.py:479:   lib64ncurses-devel                   x86_64         6.0-8.1.mga6             updates         1.6 M
DEBUG util.py:479:   lib64nettle-devel                    x86_64         1:3.3-1.mga6             mageia          1.4 M
DEBUG util.py:479:   lib64opts25                          x86_64         5.18.6-2.mga6            mageia           62 k
DEBUG util.py:479:   lib64p11-kit-devel                   x86_64         0.23.2-2.mga6            mageia           68 k
DEBUG util.py:479:   lib64pcre-devel                      x86_64         8.41-1.mga6              updates         440 k
DEBUG util.py:479:   lib64pcsclite1                       x86_64         1.8.20-1.mga6            mageia           29 k
DEBUG util.py:479:   lib64pcscspy0                        x86_64         1.8.20-1.mga6            mageia           15 k
DEBUG util.py:479:   lib64proxy-webkit                    x86_64         0.4.14-1.mga6            mageia           16 k
DEBUG util.py:479:   lib64proxy1                          x86_64         0.4.14-1.mga6            mageia           60 k
DEBUG util.py:479:   lib64tasn1-devel                     x86_64         4.12-1.mga6              mageia           73 k
DEBUG util.py:479:   lib64unistring-devel                 x86_64         0.9.7-1.mga6             mageia          142 k
DEBUG util.py:479:   lib64uuid-devel                      x86_64         2.28.2-2.mga6            mageia           52 k
DEBUG util.py:479:   lib64verto-devel                     x86_64         0.2.6-6.mga6             mageia           13 k
DEBUG util.py:479:   lib64zlib-devel                      x86_64         1.2.11-4.1.mga6          updates         219 k
DEBUG util.py:479:   perl-Encode-Locale                   noarch         1.50.0-3.mga6            mageia           20 k
DEBUG util.py:479:   perl-File-Listing                    noarch         6.40.0-8.mga6            mageia           16 k
DEBUG util.py:479:   perl-HTML-Parser                     x86_64         3.720.0-2.mga6           mageia           97 k
DEBUG util.py:479:   perl-HTML-Tagset                     noarch         3.200.0-9.mga6           mageia           17 k
DEBUG util.py:479:   perl-HTTP-Cookies                    noarch         6.10.0-10.mga6           mageia           26 k
DEBUG util.py:479:   perl-HTTP-Daemon                     noarch         6.10.0-7.mga6            mageia           23 k
DEBUG util.py:479:   perl-HTTP-Date                       noarch         6.20.0-7.mga6            mageia           16 k
DEBUG util.py:479:   perl-HTTP-Message                    noarch         6.110.0-3.mga6           mageia           77 k
DEBUG util.py:479:   perl-HTTP-Negotiate                  noarch         6.10.0-7.mga6            mageia           20 k
DEBUG util.py:479:   perl-IO-HTML                         noarch         1.1.0-6.mga6             mageia           28 k
DEBUG util.py:479:   perl-LWP-MediaTypes                  noarch         6.20.0-7.mga6            mageia           26 k
DEBUG util.py:479:   perl-Net-HTTP                        noarch         6.90.0-3.mga6            mageia           29 k
DEBUG util.py:479:   perl-URI                             noarch         1.710.0-2.mga6           mageia           98 k
DEBUG util.py:479:   perl-WWW-RobotRules                  noarch         6.20.0-8.mga6            mageia           19 k
DEBUG util.py:479:   perl-XML-Parser                      x86_64         2.440.0-5.mga6           mageia          160 k
DEBUG util.py:479:   perl-libwww-perl                     noarch         6.150.0-2.mga6           mageia          179 k
DEBUG util.py:479:   systemd-devel                        x86_64         230-12.2.mga6            updates          30 k
DEBUG util.py:479:  Transaction Summary
DEBUG util.py:479:  ====================================================================================================
DEBUG util.py:479:  Install  60 Packages
DEBUG util.py:479:  Total size: 21 M
DEBUG util.py:479:  Total download size: 7.3 M
DEBUG util.py:479:  Installed size: 123 M
DEBUG util.py:479:  Downloading Packages:
DEBUG util.py:479:  [SKIPPED] lib64dbus-devel-1.10.16-1.mga6.x86_64.rpm: Already downloaded                            
DEBUG util.py:479:  [SKIPPED] lib64gnutls-devel-3.5.13-1.mga6.x86_64.rpm: Already downloaded                           
DEBUG util.py:479:  [SKIPPED] lib64xml2-devel-2.9.7-1.mga6.x86_64.rpm: Already downloaded                              
DEBUG util.py:479:  [SKIPPED] gettext-devel-0.19.8.1-1.mga6.x86_64.rpm: Already downloaded                             
DEBUG util.py:479:  [SKIPPED] gnutls-3.5.13-1.mga6.x86_64.rpm: Already downloaded                                      
DEBUG util.py:479:  [SKIPPED] lib64gmp-devel-6.1.2-1.mga6.x86_64.rpm: Already downloaded                               
DEBUG util.py:479:  [SKIPPED] lib64gnutlsxx28-3.5.13-1.mga6.x86_64.rpm: Already downloaded                             
DEBUG util.py:479:  [SKIPPED] lib64nettle-devel-3.3-1.mga6.x86_64.rpm: Already downloaded                              
DEBUG util.py:479:  [SKIPPED] lib64p11-kit-devel-0.23.2-2.mga6.x86_64.rpm: Already downloaded                          
DEBUG util.py:479:  [SKIPPED] lib64tasn1-devel-4.12-1.mga6.x86_64.rpm: Already downloaded                              
DEBUG util.py:479:  [SKIPPED] lib64unistring-devel-0.9.7-1.mga6.x86_64.rpm: Already downloaded                         
DEBUG util.py:479:  [SKIPPED] lib64lz4_1-1.7.5-1.mga6.x86_64.rpm: Already downloaded                                   
DEBUG util.py:479:  [SKIPPED] lib64lzma-devel-5.2.3-1.mga6.x86_64.rpm: Already downloaded                              
DEBUG util.py:479:  [SKIPPED] lib64acl-devel-2.2.52-7.mga6.x86_64.rpm: Already downloaded                              
