INFO buildroot.py:348:  Mock Version: 1.4.8
DEBUG util.py:562:  Executing command: ['/usr/bin/systemd-nspawn', '-q', '-M', '869e4fbc42da47b49056cf3d61ac997a', '-D', '/home/stig/rpmbuild/mock/cauldron/x86_64', '-a', '--setenv=TERM=vt100', '--setenv=SHELL=/bin/bash', '--setenv=HOME=/builddir', '--setenv=HOSTNAME=mock', '--setenv=PATH=/usr/bin:/bin:/usr/sbin:/sbin', '--setenv=PROMPT_COMMAND=printf "\\033]0;<mock-chroot>\\007"', '--setenv=PS1=<mock-chroot> \\s-\\v\\$ ', '--setenv=LANG=en_US.UTF-8', '/usr/sbin/userdel', '-r', '-f', 'mockbuild'] with env {'TERM': 'vt100', 'SHELL': '/bin/bash', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'PROMPT_COMMAND': 'printf "\\033]0;<mock-chroot>\\007"', 'PS1': '<mock-chroot> \\s-\\v\\$ ', 'LANG': 'en_US.UTF-8'} and shell False
DEBUG util.py:317:  Unsharing. Flags: 134217728
DEBUG util.py:479:  userdel: mockbuild mail spool (/var/spool/mail/mockbuild) not found
DEBUG util.py:617:  Child return code was: 0
DEBUG util.py:636:  child environment: None
DEBUG util.py:562:  Executing command: ['/usr/bin/systemd-nspawn', '-q', '-M', '315d7d268ff2404dae39a9620d0795ee', '-D', '/home/stig/rpmbuild/mock/cauldron/x86_64', '-a', '--setenv=TERM=vt100', '--setenv=SHELL=/bin/bash', '--setenv=HOME=/builddir', '--setenv=HOSTNAME=mock', '--setenv=PATH=/usr/bin:/bin:/usr/sbin:/sbin', '--setenv=PROMPT_COMMAND=printf "\\033]0;<mock-chroot>\\007"', '--setenv=PS1=<mock-chroot> \\s-\\v\\$ ', '--setenv=LANG=en_US.UTF-8', '/usr/sbin/groupdel', 'mock'] with env {'TERM': 'vt100', 'SHELL': '/bin/bash', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'PROMPT_COMMAND': 'printf "\\033]0;<mock-chroot>\\007"', 'PS1': '<mock-chroot> \\s-\\v\\$ ', 'LANG': 'en_US.UTF-8'} and shell False
DEBUG util.py:317:  Unsharing. Flags: 134217728
DEBUG util.py:617:  Child return code was: 0
DEBUG util.py:636:  child environment: None
DEBUG util.py:562:  Executing command: ['/usr/bin/systemd-nspawn', '-q', '-M', '4b18902dd88f41b1a6090e67aaf878cf', '-D', '/home/stig/rpmbuild/mock/cauldron/x86_64', '-a', '--setenv=TERM=vt100', '--setenv=SHELL=/bin/bash', '--setenv=HOME=/builddir', '--setenv=HOSTNAME=mock', '--setenv=PATH=/usr/bin:/bin:/usr/sbin:/sbin', '--setenv=PROMPT_COMMAND=printf "\\033]0;<mock-chroot>\\007"', '--setenv=PS1=<mock-chroot> \\s-\\v\\$ ', '--setenv=LANG=en_US.UTF-8', '/usr/sbin/groupadd', '-g', '135', 'mock'] with env {'TERM': 'vt100', 'SHELL': '/bin/bash', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'PROMPT_COMMAND': 'printf "\\033]0;<mock-chroot>\\007"', 'PS1': '<mock-chroot> \\s-\\v\\$ ', 'LANG': 'en_US.UTF-8'} and shell False
DEBUG util.py:317:  Unsharing. Flags: 134217728
DEBUG util.py:617:  Child return code was: 0
DEBUG util.py:636:  child environment: None
DEBUG util.py:562:  Executing command: ['/usr/bin/systemd-nspawn', '-q', '-M', '57da7434fc194f84ae270bbfbd3bf509', '-D', '/home/stig/rpmbuild/mock/cauldron/x86_64', '-a', '--setenv=TERM=vt100', '--setenv=SHELL=/bin/bash', '--setenv=HOME=/builddir', '--setenv=HOSTNAME=mock', '--setenv=PATH=/usr/bin:/bin:/usr/sbin:/sbin', '--setenv=PROMPT_COMMAND=printf "\\033]0;<mock-chroot>\\007"', '--setenv=PS1=<mock-chroot> \\s-\\v\\$ ', '--setenv=LANG=en_US.UTF-8', '/usr/sbin/useradd', '-o', '-m', '-u', '1000', '-g', '135', '-d', '/builddir', 'mockbuild'] with env {'TERM': 'vt100', 'SHELL': '/bin/bash', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'PROMPT_COMMAND': 'printf "\\033]0;<mock-chroot>\\007"', 'PS1': '<mock-chroot> \\s-\\v\\$ ', 'LANG': 'en_US.UTF-8'} and shell False
DEBUG util.py:317:  Unsharing. Flags: 134217728
DEBUG util.py:617:  Child return code was: 0
DEBUG util.py:110:  ensuring that dir exists: /home/stig/rpmbuild/mock/cauldron/x86_64/builddir/build/RPMS
DEBUG util.py:113:  creating dir: /home/stig/rpmbuild/mock/cauldron/x86_64/builddir/build/RPMS
DEBUG util.py:110:  ensuring that dir exists: /home/stig/rpmbuild/mock/cauldron/x86_64/builddir/build/SPECS
DEBUG util.py:113:  creating dir: /home/stig/rpmbuild/mock/cauldron/x86_64/builddir/build/SPECS
DEBUG util.py:110:  ensuring that dir exists: /home/stig/rpmbuild/mock/cauldron/x86_64/builddir/build/SRPMS
DEBUG util.py:113:  creating dir: /home/stig/rpmbuild/mock/cauldron/x86_64/builddir/build/SRPMS
DEBUG util.py:110:  ensuring that dir exists: /home/stig/rpmbuild/mock/cauldron/x86_64/builddir/build/SOURCES
DEBUG util.py:113:  creating dir: /home/stig/rpmbuild/mock/cauldron/x86_64/builddir/build/SOURCES
DEBUG util.py:110:  ensuring that dir exists: /home/stig/rpmbuild/mock/cauldron/x86_64/builddir/build/BUILD
DEBUG util.py:113:  creating dir: /home/stig/rpmbuild/mock/cauldron/x86_64/builddir/build/BUILD
DEBUG util.py:110:  ensuring that dir exists: /home/stig/rpmbuild/mock/cauldron/x86_64/builddir/build/BUILDROOT
DEBUG util.py:113:  creating dir: /home/stig/rpmbuild/mock/cauldron/x86_64/builddir/build/BUILDROOT
DEBUG util.py:110:  ensuring that dir exists: /home/stig/rpmbuild/mock/cauldron/x86_64/builddir/build/originals
DEBUG util.py:113:  creating dir: /home/stig/rpmbuild/mock/cauldron/x86_64/builddir/build/originals
DEBUG util.py:110:  ensuring that dir exists: /home/stig/rpmbuild/mock/cauldron/x86_64/proc
DEBUG util.py:636:  child environment: None
DEBUG util.py:562:  Executing command: ['/bin/mount', '-n', '-t', 'proc', 'proc', '/home/stig/rpmbuild/mock/cauldron/x86_64/proc'] with env {'TERM': 'vt100', 'SHELL': '/bin/sh', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'LANG': 'en_US.UTF-8'} and shell False
DEBUG util.py:617:  Child return code was: 0
DEBUG util.py:110:  ensuring that dir exists: /home/stig/rpmbuild/mock/cauldron/x86_64/sys
DEBUG util.py:636:  child environment: None
DEBUG util.py:562:  Executing command: ['/bin/mount', '-n', '-t', 'sysfs', 'sysfs', '/home/stig/rpmbuild/mock/cauldron/x86_64/sys'] with env {'TERM': 'vt100', 'SHELL': '/bin/sh', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'LANG': 'en_US.UTF-8'} and shell False
DEBUG util.py:617:  Child return code was: 0
DEBUG util.py:110:  ensuring that dir exists: /home/stig/rpmbuild/mock/cauldron/x86_64/dev/shm
DEBUG util.py:636:  child environment: None
DEBUG util.py:562:  Executing command: ['/bin/mount', '-n', '-t', 'tmpfs', 'tmpfs', '/home/stig/rpmbuild/mock/cauldron/x86_64/dev/shm'] with env {'TERM': 'vt100', 'SHELL': '/bin/sh', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'LANG': 'en_US.UTF-8'} and shell False
DEBUG util.py:617:  Child return code was: 0
DEBUG util.py:110:  ensuring that dir exists: /home/stig/rpmbuild/mock/cauldron/x86_64/dev/pts
DEBUG util.py:636:  child environment: None
DEBUG util.py:562:  Executing command: ['/bin/mount', '-n', '-t', 'devpts', '-o', 'gid=5,mode=0620,ptmxmode=0666,newinstance', 'devpts', '/home/stig/rpmbuild/mock/cauldron/x86_64/dev/pts'] with env {'TERM': 'vt100', 'SHELL': '/bin/sh', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'LANG': 'en_US.UTF-8'} and shell False
DEBUG util.py:617:  Child return code was: 0
DEBUG package_manager.py:111:  ['/usr/bin/dnf', '--installroot', '/home/stig/rpmbuild/mock/cauldron/x86_64/', '-y', '--releasever', '7', '--disableplugin=local', '--setopt=deltarpm=False', 'update']
DEBUG util.py:636:  child environment: None
DEBUG util.py:562:  Executing command: ['/usr/bin/dnf', '--installroot', '/home/stig/rpmbuild/mock/cauldron/x86_64/', '-y', '--releasever', '7', '--disableplugin=local', '--setopt=deltarpm=False', 'update'] with env {'TERM': 'vt100', 'SHELL': '/bin/bash', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'PROMPT_COMMAND': 'printf "\\033]0;<mock-chroot>\\007"', 'PS1': '<mock-chroot> \\s-\\v\\$ ', 'LANG': 'en_US.UTF-8', 'LC_MESSAGES': 'C'} and shell False
DEBUG util.py:479:  Failed to synchronize cache for repo 'mageia-cauldron', disabling.
DEBUG util.py:479:  Dependencies resolved.
DEBUG util.py:479:  Nothing to do.
DEBUG util.py:479:  Complete!
DEBUG util.py:617:  Child return code was: 0
DEBUG util.py:636:  child environment: None
DEBUG util.py:562:  Executing command: ['/bin/umount', '-n', '-l', '/home/stig/rpmbuild/mock/cauldron/x86_64/dev/pts'] with env {'TERM': 'vt100', 'SHELL': '/bin/sh', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'LANG': 'en_US.UTF-8'} and shell False
DEBUG util.py:617:  Child return code was: 0
DEBUG util.py:636:  child environment: None
DEBUG util.py:562:  Executing command: ['/bin/umount', '-n', '-l', '/home/stig/rpmbuild/mock/cauldron/x86_64/dev/shm'] with env {'TERM': 'vt100', 'SHELL': '/bin/sh', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'LANG': 'en_US.UTF-8'} and shell False
DEBUG util.py:617:  Child return code was: 0
DEBUG util.py:636:  child environment: None
DEBUG util.py:562:  Executing command: ['/bin/umount', '-n', '-l', '/home/stig/rpmbuild/mock/cauldron/x86_64/sys'] with env {'TERM': 'vt100', 'SHELL': '/bin/sh', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'LANG': 'en_US.UTF-8'} and shell False
DEBUG util.py:617:  Child return code was: 0
DEBUG util.py:636:  child environment: None
DEBUG util.py:562:  Executing command: ['/bin/umount', '-n', '-l', '/home/stig/rpmbuild/mock/cauldron/x86_64/proc'] with env {'TERM': 'vt100', 'SHELL': '/bin/sh', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'LANG': 'en_US.UTF-8'} and shell False
DEBUG util.py:617:  Child return code was: 0
DEBUG util.py:123:  touching file: /home/stig/rpmbuild/mock/cauldron/x86_64/.initialized
DEBUG buildroot.py:367:  removing 3 rpm db files
DEBUG buildroot.py:372:  nuke_rpm_db: removing /home/stig/rpmbuild/mock/cauldron/x86_64/var/lib/rpm/__db.001
DEBUG buildroot.py:372:  nuke_rpm_db: removing /home/stig/rpmbuild/mock/cauldron/x86_64/var/lib/rpm/__db.002
DEBUG buildroot.py:372:  nuke_rpm_db: removing /home/stig/rpmbuild/mock/cauldron/x86_64/var/lib/rpm/__db.003
DEBUG util.py:636:  child environment: None
DEBUG util.py:562:  Executing command: ['/usr/bin/systemd-nspawn', '-q', '-M', '3c158a23d1df4f72a9396c504879d645', '-D', '/home/stig/rpmbuild/mock/cauldron/x86_64', '-a', '--setenv=TERM=vt100', '--setenv=SHELL=/bin/bash', '--setenv=HOME=/builddir', '--setenv=HOSTNAME=mock', '--setenv=PATH=/usr/bin:/bin:/usr/sbin:/sbin', '--setenv=PROMPT_COMMAND=printf "\\033]0;<mock-chroot>\\007"', '--setenv=PS1=<mock-chroot> \\s-\\v\\$ ', '--setenv=LANG=en_US.UTF-8', '-u', 'mockbuild', '/bin/rpm', '-Uvh', '--nodeps', '/builddir/build/originals/bazel-0.10.0-13.mga7.src.rpm'] with env {'TERM': 'vt100', 'SHELL': '/bin/bash', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'PROMPT_COMMAND': 'printf "\\033]0;<mock-chroot>\\007"', 'PS1': '<mock-chroot> \\s-\\v\\$ ', 'LANG': 'en_US.UTF-8'} and shell False
DEBUG util.py:317:  Unsharing. Flags: 1073741824
DEBUG util.py:317:  Unsharing. Flags: 134217728
DEBUG util.py:479:  Updating / installing...
DEBUG util.py:479:  bazel-0.10.0-13.mga7                  warning: user stig does not exist - using root
DEBUG util.py:479:  warning: group stig does not exist - using root
DEBUG util.py:479:  warning: user stig does not exist - using root
DEBUG util.py:479:  warning: group stig does not exist - using root
DEBUG util.py:479:  ########################################
DEBUG util.py:479:  warning: user stig does not exist - using root
DEBUG util.py:479:  warning: group stig does not exist - using root
DEBUG util.py:479:  warning: user stig does not exist - using root
DEBUG util.py:479:  warning: group stig does not exist - using root
DEBUG util.py:617:  Child return code was: 0
DEBUG util.py:636:  child environment: None
DEBUG util.py:562:  Executing command: ['/usr/bin/systemd-nspawn', '-q', '-M', '6e3b981189044cefa59a233cc575f335', '-D', '/home/stig/rpmbuild/mock/cauldron/x86_64', '-a', '--setenv=TERM=vt100', '--setenv=SHELL=/bin/bash', '--setenv=HOME=/builddir', '--setenv=HOSTNAME=mock', '--setenv=PATH=/usr/bin:/bin:/usr/sbin:/sbin', '--setenv=PROMPT_COMMAND=printf "\\033]0;<mock-chroot>\\007"', '--setenv=PS1=<mock-chroot> \\s-\\v\\$ ', '--setenv=LANG=en_US.UTF-8', '-u', 'mockbuild', '/bin/rpm', '-qpl', '/builddir/build/originals/bazel-0.10.0-13.mga7.src.rpm'] with env {'TERM': 'vt100', 'SHELL': '/bin/bash', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'PROMPT_COMMAND': 'printf "\\033]0;<mock-chroot>\\007"', 'PS1': '<mock-chroot> \\s-\\v\\$ ', 'LANG': 'en_US.UTF-8'} and shell False
DEBUG util.py:317:  Unsharing. Flags: 1073741824
DEBUG util.py:317:  Unsharing. Flags: 134217728
DEBUG util.py:479:  bazel-0.10.0-fix-arm-out-of-resources.patch
DEBUG util.py:479:  bazel-0.10.0.tar.gz
DEBUG util.py:479:  bazel-0.9.0-mga-fix-32bit-build.patch
DEBUG util.py:479:  bazel.spec
DEBUG util.py:617:  Child return code was: 0
DEBUG util.py:636:  child environment: None
DEBUG util.py:317:  Unsharing. Flags: 1073741824
DEBUG util.py:317:  Unsharing. Flags: 134217728
DEBUG util.py:110:  ensuring that dir exists: /home/stig/rpmbuild/mock/cauldron/x86_64/proc
DEBUG util.py:636:  child environment: None
DEBUG util.py:562:  Executing command: ['/bin/mount', '-n', '-t', 'proc', 'proc', '/home/stig/rpmbuild/mock/cauldron/x86_64/proc'] with env {'TERM': 'vt100', 'SHELL': '/bin/sh', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'LANG': 'en_US.UTF-8'} and shell False
DEBUG util.py:617:  Child return code was: 0
DEBUG util.py:110:  ensuring that dir exists: /home/stig/rpmbuild/mock/cauldron/x86_64/sys
DEBUG util.py:636:  child environment: None
DEBUG util.py:562:  Executing command: ['/bin/mount', '-n', '-t', 'sysfs', 'sysfs', '/home/stig/rpmbuild/mock/cauldron/x86_64/sys'] with env {'TERM': 'vt100', 'SHELL': '/bin/sh', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'LANG': 'en_US.UTF-8'} and shell False
DEBUG util.py:617:  Child return code was: 0
DEBUG util.py:110:  ensuring that dir exists: /home/stig/rpmbuild/mock/cauldron/x86_64/dev/shm
DEBUG util.py:636:  child environment: None
DEBUG util.py:562:  Executing command: ['/bin/mount', '-n', '-t', 'tmpfs', 'tmpfs', '/home/stig/rpmbuild/mock/cauldron/x86_64/dev/shm'] with env {'TERM': 'vt100', 'SHELL': '/bin/sh', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'LANG': 'en_US.UTF-8'} and shell False
DEBUG util.py:617:  Child return code was: 0
DEBUG util.py:110:  ensuring that dir exists: /home/stig/rpmbuild/mock/cauldron/x86_64/dev/pts
DEBUG util.py:636:  child environment: None
DEBUG util.py:562:  Executing command: ['/bin/mount', '-n', '-t', 'devpts', '-o', 'gid=5,mode=0620,ptmxmode=0666,newinstance', 'devpts', '/home/stig/rpmbuild/mock/cauldron/x86_64/dev/pts'] with env {'TERM': 'vt100', 'SHELL': '/bin/sh', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'LANG': 'en_US.UTF-8'} and shell False
DEBUG util.py:617:  Child return code was: 0
DEBUG package_manager.py:111:  ['/usr/bin/dnf', 'builddep', '--installroot', '/home/stig/rpmbuild/mock/cauldron/x86_64/', '--releasever', '7', '/home/stig/rpmbuild/mock/cauldron/x86_64//builddir/build/SRPMS/bazel-0.10.0-13.mga7.src.rpm']
DEBUG util.py:636:  child environment: None
DEBUG util.py:562:  Executing command: ['/usr/bin/dnf', 'builddep', '--installroot', '/home/stig/rpmbuild/mock/cauldron/x86_64/', '--releasever', '7', '/home/stig/rpmbuild/mock/cauldron/x86_64//builddir/build/SRPMS/bazel-0.10.0-13.mga7.src.rpm'] with env {'TERM': 'vt100', 'SHELL': '/bin/bash', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'PROMPT_COMMAND': 'printf "\\033]0;<mock-chroot>\\007"', 'PS1': '<mock-chroot> \\s-\\v\\$ ', 'LANG': 'en_US.UTF-8', 'LC_MESSAGES': 'C'} and shell False
DEBUG util.py:479:  Failed to synchronize cache for repo 'mageia-cauldron', disabling.
DEBUG util.py:479:  No matching package to install: 'bazel'
DEBUG util.py:479:  No matching package to install: 'java-devel'
DEBUG util.py:479:  No matching package to install: 'pkgconfig(bash-completion)'
DEBUG util.py:479:  No matching package to install: 'pkgconfig(zlib)'
DEBUG util.py:479:  No matching package to install: 'zip'
DEBUG util.py:479:  No matching package to install: 'zsh'
DEBUG util.py:479:  Not all dependencies satisfied
DEBUG util.py:479:  Error: Some packages could not be found.
DEBUG util.py:617:  Child return code was: 1
DEBUG util.py:636:  child environment: None
DEBUG util.py:562:  Executing command: ['/bin/umount', '-n', '-l', '/home/stig/rpmbuild/mock/cauldron/x86_64/dev/pts'] with env {'TERM': 'vt100', 'SHELL': '/bin/sh', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'LANG': 'en_US.UTF-8'} and shell False
DEBUG util.py:617:  Child return code was: 0
DEBUG util.py:636:  child environment: None
DEBUG util.py:562:  Executing command: ['/bin/umount', '-n', '-l', '/home/stig/rpmbuild/mock/cauldron/x86_64/dev/shm'] with env {'TERM': 'vt100', 'SHELL': '/bin/sh', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'LANG': 'en_US.UTF-8'} and shell False
DEBUG util.py:617:  Child return code was: 0
DEBUG util.py:636:  child environment: None
DEBUG util.py:562:  Executing command: ['/bin/umount', '-n', '-l', '/home/stig/rpmbuild/mock/cauldron/x86_64/sys'] with env {'TERM': 'vt100', 'SHELL': '/bin/sh', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'LANG': 'en_US.UTF-8'} and shell False
DEBUG util.py:617:  Child return code was: 0
DEBUG util.py:636:  child environment: None
DEBUG util.py:562:  Executing command: ['/bin/umount', '-n', '-l', '/home/stig/rpmbuild/mock/cauldron/x86_64/proc'] with env {'TERM': 'vt100', 'SHELL': '/bin/sh', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'LANG': 'en_US.UTF-8'} and shell False
DEBUG util.py:617:  Child return code was: 0
DEBUG util.py:222:  kill orphans
DEBUG util.py:636:  child environment: None
DEBUG util.py:562:  Executing command: ['/bin/umount', '-n', '/home/stig/rpmbuild/mock/cauldron/x86_64/var/cache/dnf/'] with env {'TERM': 'vt100', 'SHELL': '/bin/sh', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'LANG': 'en_US.UTF-8'} and shell False
DEBUG util.py:617:  Child return code was: 0
DEBUG util.py:636:  child environment: None
DEBUG util.py:562:  Executing command: ['btrfs', 'subv', 'list', '/var/lib/mock'] with env {'TERM': 'vt100', 'SHELL': '/bin/sh', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'LANG': 'en_US.UTF-8'} and shell False
DEBUG util.py:479:  ERROR: not a btrfs filesystem: /var/lib/mock
DEBUG util.py:479:  ERROR: can't access '/var/lib/mock'
DEBUG util.py:617:  Child return code was: 1
DEBUG util.py:1339:  Please ignore the error above above about btrfs.
