INFO buildroot.py:348:  Mock Version: 1.4.9
DEBUG util.py:111:  ensuring that dir exists: /home/stig/rpmbuild/mock/6/x86_64/sys
DEBUG util.py:642:  child environment: None
DEBUG util.py:569:  Executing command: ['/bin/mount', '-n', '-t', 'sysfs', 'sysfs', '/home/stig/rpmbuild/mock/6/x86_64/sys'] with env {'TERM': 'vt100', 'SHELL': '/bin/sh', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'LANG': 'en_US.UTF-8'} and shell False
DEBUG util.py:624:  Child return code was: 0
DEBUG util.py:111:  ensuring that dir exists: /home/stig/rpmbuild/mock/6/x86_64/dev/shm
DEBUG util.py:642:  child environment: None
DEBUG util.py:569:  Executing command: ['/bin/mount', '-n', '-t', 'tmpfs', 'tmpfs', '/home/stig/rpmbuild/mock/6/x86_64/dev/shm'] with env {'TERM': 'vt100', 'SHELL': '/bin/sh', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'LANG': 'en_US.UTF-8'} and shell False
DEBUG util.py:624:  Child return code was: 0
DEBUG util.py:111:  ensuring that dir exists: /home/stig/rpmbuild/mock/6/x86_64/dev/pts
DEBUG util.py:642:  child environment: None
DEBUG util.py:569:  Executing command: ['/bin/mount', '-n', '-t', 'devpts', '-o', 'gid=5,mode=0620,ptmxmode=0666,newinstance', 'devpts', '/home/stig/rpmbuild/mock/6/x86_64/dev/pts'] with env {'TERM': 'vt100', 'SHELL': '/bin/sh', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'LANG': 'en_US.UTF-8'} and shell False
DEBUG util.py:624:  Child return code was: 0
DEBUG package_manager.py:111:  ['/usr/bin/dnf', '--installroot', '/home/stig/rpmbuild/mock/6/x86_64/', '-y', '--releasever', '6', '--disableplugin=local', '--setopt=deltarpm=False', 'update']
DEBUG util.py:642:  child environment: None
DEBUG util.py:569:  Executing command: ['/usr/bin/dnf', '--installroot', '/home/stig/rpmbuild/mock/6/x86_64/', '-y', '--releasever', '6', '--disableplugin=local', '--setopt=deltarpm=False', 'update'] with env {'TERM': 'vt100', 'SHELL': '/bin/bash', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'PROMPT_COMMAND': 'printf "\\033]0;<mock-chroot>\\007"', 'PS1': '<mock-chroot> \\s-\\v\\$ ', 'LANG': 'en_US.UTF-8', 'LC_MESSAGES': 'C'} and shell False
DEBUG util.py:484:  Last metadata expiration check: 0:00:00 ago on Wed 28 Feb 2018 11:10:37 PM CET.
DEBUG util.py:484:  Dependencies resolved.
DEBUG util.py:484:  Nothing to do.
DEBUG util.py:484:  Complete!
DEBUG util.py:624:  Child return code was: 0
DEBUG util.py:642:  child environment: None
DEBUG util.py:569:  Executing command: ['/bin/umount', '-n', '-l', '/home/stig/rpmbuild/mock/6/x86_64/dev/pts'] with env {'TERM': 'vt100', 'SHELL': '/bin/sh', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'LANG': 'en_US.UTF-8'} and shell False
DEBUG util.py:624:  Child return code was: 0
DEBUG util.py:642:  child environment: None
DEBUG util.py:569:  Executing command: ['/bin/umount', '-n', '-l', '/home/stig/rpmbuild/mock/6/x86_64/dev/shm'] with env {'TERM': 'vt100', 'SHELL': '/bin/sh', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'LANG': 'en_US.UTF-8'} and shell False
DEBUG util.py:624:  Child return code was: 0
DEBUG util.py:642:  child environment: None
DEBUG util.py:569:  Executing command: ['/bin/umount', '-n', '-l', '/home/stig/rpmbuild/mock/6/x86_64/sys'] with env {'TERM': 'vt100', 'SHELL': '/bin/sh', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'LANG': 'en_US.UTF-8'} and shell False
DEBUG util.py:624:  Child return code was: 0
DEBUG util.py:642:  child environment: None
DEBUG util.py:569:  Executing command: ['/bin/umount', '-n', '-l', '/home/stig/rpmbuild/mock/6/x86_64/proc'] with env {'TERM': 'vt100', 'SHELL': '/bin/sh', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'LANG': 'en_US.UTF-8'} and shell False
DEBUG util.py:624:  Child return code was: 0
DEBUG util.py:124:  touching file: /home/stig/rpmbuild/mock/6/x86_64/.initialized
DEBUG buildroot.py:367:  removing 3 rpm db files
DEBUG buildroot.py:372:  nuke_rpm_db: removing /home/stig/rpmbuild/mock/6/x86_64/var/lib/rpm/__db.001
DEBUG buildroot.py:372:  nuke_rpm_db: removing /home/stig/rpmbuild/mock/6/x86_64/var/lib/rpm/__db.002
DEBUG buildroot.py:372:  nuke_rpm_db: removing /home/stig/rpmbuild/mock/6/x86_64/var/lib/rpm/__db.003
DEBUG util.py:642:  child environment: None
DEBUG util.py:569:  Executing command: ['/usr/bin/systemd-nspawn', '-q', '-M', '66722f3344594119a3ef008697cd55de', '-D', '/home/stig/rpmbuild/mock/6/x86_64', '-a', '--setenv=TERM=vt100', '--setenv=SHELL=/bin/bash', '--setenv=HOME=/builddir', '--setenv=HOSTNAME=mock', '--setenv=PATH=/usr/bin:/bin:/usr/sbin:/sbin', '--setenv=PROMPT_COMMAND=printf "\\033]0;<mock-chroot>\\007"', '--setenv=PS1=<mock-chroot> \\s-\\v\\$ ', '--setenv=LANG=en_US.UTF-8', '-u', 'mockbuild', '/bin/rpm', '-Uvh', '--nodeps', '/builddir/build/originals/xvid-1.3.4-3.1.mga7.src.rpm'] with env {'TERM': 'vt100', 'SHELL': '/bin/bash', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'PROMPT_COMMAND': 'printf "\\033]0;<mock-chroot>\\007"', 'PS1': '<mock-chroot> \\s-\\v\\$ ', 'LANG': 'en_US.UTF-8'} and shell False
DEBUG util.py:318:  Unsharing. Flags: 1073741824
DEBUG util.py:318:  Unsharing. Flags: 134217728
DEBUG util.py:484:  Updating / installing...
DEBUG util.py:482:  BUILDSTDERR: xvid-2:1.3.4-3.1.mga7                 warning: user stig does not exist - using root
DEBUG util.py:482:  BUILDSTDERR: warning: group stig does not exist - using root
DEBUG util.py:482:  BUILDSTDERR: warning: user stig does not exist - using root
DEBUG util.py:482:  BUILDSTDERR: warning: group stig does not exist - using root
DEBUG util.py:484:  ########################################
DEBUG util.py:624:  Child return code was: 0
DEBUG util.py:642:  child environment: None
DEBUG util.py:569:  Executing command: ['/usr/bin/systemd-nspawn', '-q', '-M', '915057eac982472995c3533db20c3d56', '-D', '/home/stig/rpmbuild/mock/6/x86_64', '-a', '--setenv=TERM=vt100', '--setenv=SHELL=/bin/bash', '--setenv=HOME=/builddir', '--setenv=HOSTNAME=mock', '--setenv=PATH=/usr/bin:/bin:/usr/sbin:/sbin', '--setenv=PROMPT_COMMAND=printf "\\033]0;<mock-chroot>\\007"', '--setenv=PS1=<mock-chroot> \\s-\\v\\$ ', '--setenv=LANG=en_US.UTF-8', '-u', 'mockbuild', '/bin/rpm', '-qpl', '/builddir/build/originals/xvid-1.3.4-3.1.mga7.src.rpm'] with env {'TERM': 'vt100', 'SHELL': '/bin/bash', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'PROMPT_COMMAND': 'printf "\\033]0;<mock-chroot>\\007"', 'PS1': '<mock-chroot> \\s-\\v\\$ ', 'LANG': 'en_US.UTF-8'} and shell False
DEBUG util.py:318:  Unsharing. Flags: 1073741824
DEBUG util.py:318:  Unsharing. Flags: 134217728
DEBUG util.py:484:  xvid.spec
DEBUG util.py:484:  xvidcore-1.3.4.tar.bz2
DEBUG util.py:624:  Child return code was: 0
DEBUG util.py:642:  child environment: None
DEBUG util.py:318:  Unsharing. Flags: 1073741824
DEBUG util.py:318:  Unsharing. Flags: 134217728
DEBUG util.py:111:  ensuring that dir exists: /home/stig/rpmbuild/mock/6/x86_64/proc
DEBUG util.py:642:  child environment: None
DEBUG util.py:569:  Executing command: ['/bin/mount', '-n', '-t', 'proc', 'proc', '/home/stig/rpmbuild/mock/6/x86_64/proc'] with env {'TERM': 'vt100', 'SHELL': '/bin/sh', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'LANG': 'en_US.UTF-8'} and shell False
DEBUG util.py:624:  Child return code was: 0
DEBUG util.py:111:  ensuring that dir exists: /home/stig/rpmbuild/mock/6/x86_64/sys
DEBUG util.py:642:  child environment: None
DEBUG util.py:569:  Executing command: ['/bin/mount', '-n', '-t', 'sysfs', 'sysfs', '/home/stig/rpmbuild/mock/6/x86_64/sys'] with env {'TERM': 'vt100', 'SHELL': '/bin/sh', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'LANG': 'en_US.UTF-8'} and shell False
DEBUG util.py:624:  Child return code was: 0
DEBUG util.py:111:  ensuring that dir exists: /home/stig/rpmbuild/mock/6/x86_64/dev/shm
DEBUG util.py:642:  child environment: None
DEBUG util.py:569:  Executing command: ['/bin/mount', '-n', '-t', 'tmpfs', 'tmpfs', '/home/stig/rpmbuild/mock/6/x86_64/dev/shm'] with env {'TERM': 'vt100', 'SHELL': '/bin/sh', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'LANG': 'en_US.UTF-8'} and shell False
DEBUG util.py:624:  Child return code was: 0
DEBUG util.py:111:  ensuring that dir exists: /home/stig/rpmbuild/mock/6/x86_64/dev/pts
DEBUG util.py:642:  child environment: None
DEBUG util.py:569:  Executing command: ['/bin/mount', '-n', '-t', 'devpts', '-o', 'gid=5,mode=0620,ptmxmode=0666,newinstance', 'devpts', '/home/stig/rpmbuild/mock/6/x86_64/dev/pts'] with env {'TERM': 'vt100', 'SHELL': '/bin/sh', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'LANG': 'en_US.UTF-8'} and shell False
DEBUG util.py:624:  Child return code was: 0
DEBUG package_manager.py:111:  ['/usr/bin/dnf', 'builddep', '--installroot', '/home/stig/rpmbuild/mock/6/x86_64/', '--releasever', '6', '/home/stig/rpmbuild/mock/6/x86_64//builddir/build/SRPMS/xvid-1.3.4-3.1.mga6.src.rpm']
DEBUG util.py:642:  child environment: None
DEBUG util.py:569:  Executing command: ['/usr/bin/dnf', 'builddep', '--installroot', '/home/stig/rpmbuild/mock/6/x86_64/', '--releasever', '6', '/home/stig/rpmbuild/mock/6/x86_64//builddir/build/SRPMS/xvid-1.3.4-3.1.mga6.src.rpm'] with env {'TERM': 'vt100', 'SHELL': '/bin/bash', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'PROMPT_COMMAND': 'printf "\\033]0;<mock-chroot>\\007"', 'PS1': '<mock-chroot> \\s-\\v\\$ ', 'LANG': 'en_US.UTF-8', 'LC_MESSAGES': 'C'} and shell False
DEBUG util.py:484:  Last metadata expiration check: 0:00:00 ago on Wed 28 Feb 2018 11:10:40 PM CET.
DEBUG util.py:484:  Dependencies resolved.
DEBUG util.py:484:  ===================================================================================================
DEBUG util.py:484:   Package            Arch                 Version                      Repository              Size
DEBUG util.py:484:  ===================================================================================================
DEBUG util.py:484:  Installing:
DEBUG util.py:484:   yasm               x86_64               1.3.0-2.mga6                 mageia-6               382 k
DEBUG util.py:484:  Transaction Summary
DEBUG util.py:484:  ===================================================================================================
DEBUG util.py:484:  Install  1 Package
DEBUG util.py:484:  Total download size: 382 k
DEBUG util.py:484:  Installed size: 2.0 M
DEBUG util.py:484:  Downloading Packages:
DEBUG util.py:484:  yasm-1.3.0-2.mga6.x86_64.rpm                                       2.2 MB/s | 382 kB     00:00    
DEBUG util.py:484:  ---------------------------------------------------------------------------------------------------
DEBUG util.py:484:  Total                                                              1.9 MB/s | 382 kB     00:00     
DEBUG util.py:484:  Running transaction check
DEBUG util.py:484:  Transaction check succeeded.
DEBUG util.py:484:  Running transaction test
DEBUG util.py:484:  Transaction test succeeded.
DEBUG util.py:484:  Running transaction
DEBUG util.py:484:    Preparing        :                                                                           1/1 
DEBUG util.py:484:    Installing       : yasm-1.3.0-2.mga6.x86_64                                                  1/1 
DEBUG util.py:484:    Verifying        : yasm-1.3.0-2.mga6.x86_64                                                  1/1 
DEBUG util.py:484:  Installed:
DEBUG util.py:484:    yasm.x86_64 1.3.0-2.mga6                                                                         
DEBUG util.py:484:  Complete!
DEBUG util.py:624:  Child return code was: 0
DEBUG util.py:642:  child environment: None
DEBUG util.py:569:  Executing command: ['/bin/umount', '-n', '-l', '/home/stig/rpmbuild/mock/6/x86_64/dev/pts'] with env {'TERM': 'vt100', 'SHELL': '/bin/sh', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'LANG': 'en_US.UTF-8'} and shell False
DEBUG util.py:624:  Child return code was: 0
DEBUG util.py:642:  child environment: None
DEBUG util.py:569:  Executing command: ['/bin/umount', '-n', '-l', '/home/stig/rpmbuild/mock/6/x86_64/dev/shm'] with env {'TERM': 'vt100', 'SHELL': '/bin/sh', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'LANG': 'en_US.UTF-8'} and shell False
DEBUG util.py:624:  Child return code was: 0
DEBUG util.py:642:  child environment: None
DEBUG util.py:569:  Executing command: ['/bin/umount', '-n', '-l', '/home/stig/rpmbuild/mock/6/x86_64/sys'] with env {'TERM': 'vt100', 'SHELL': '/bin/sh', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'LANG': 'en_US.UTF-8'} and shell False
DEBUG util.py:624:  Child return code was: 0
DEBUG util.py:642:  child environment: None
DEBUG util.py:569:  Executing command: ['/bin/umount', '-n', '-l', '/home/stig/rpmbuild/mock/6/x86_64/proc'] with env {'TERM': 'vt100', 'SHELL': '/bin/sh', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'LANG': 'en_US.UTF-8'} and shell False
DEBUG util.py:624:  Child return code was: 0
DEBUG util.py:642:  child environment: None
DEBUG util.py:569:  Executing command: rpm -qa --root '/home/stig/rpmbuild/mock/6/x86_64' --qf '%{nevra} %{buildtime} %{size} %{pkgid} installed\n' > mock/installed_pkgs.log with env {'TERM': 'vt100', 'SHELL': '/bin/bash', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'PROMPT_COMMAND': 'printf "\\033]0;<mock-chroot>\\007"', 'PS1': '<mock-chroot> \\s-\\v\\$ ', 'LANG': 'en_US.UTF-8'} and shell True
DEBUG util.py:624:  Child return code was: 0
DEBUG util.py:642:  child environment: None
DEBUG util.py:318:  Unsharing. Flags: 1073741824
DEBUG util.py:318:  Unsharing. Flags: 134217728
DEBUG backend.py:505:  Copying packages to result dir
DEBUG util.py:223:  kill orphans
DEBUG util.py:642:  child environment: None
DEBUG util.py:569:  Executing command: ['/bin/umount', '-n', '/home/stig/rpmbuild/mock/6/x86_64/var/cache/dnf/'] with env {'TERM': 'vt100', 'SHELL': '/bin/sh', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'LANG': 'en_US.UTF-8'} and shell False
DEBUG util.py:624:  Child return code was: 0
DEBUG util.py:642:  child environment: None
DEBUG util.py:569:  Executing command: ['btrfs', 'subv', 'list', '/var/lib/mock'] with env {'TERM': 'vt100', 'SHELL': '/bin/sh', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'LANG': 'en_US.UTF-8'} and shell False
DEBUG util.py:482:  BUILDSTDERR: ERROR: not a btrfs filesystem: /var/lib/mock
DEBUG util.py:482:  BUILDSTDERR: ERROR: can't access '/var/lib/mock'
DEBUG util.py:624:  Child return code was: 1
DEBUG util.py:1354:  Please ignore the error above above about btrfs.
