INFO buildroot.py:348:  Mock Version: 1.4.8
DEBUG util.py:562:  Executing command: ['/bin/umount', '-n', '-l', '/home/stig/rpmbuild/mock/6/x86_64/dev/pts'] with env {'TERM': 'vt100', 'SHELL': '/bin/sh', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'LANG': 'en_US.UTF-8'} and shell False
DEBUG util.py:617:  Child return code was: 0
DEBUG util.py:636:  child environment: None
DEBUG util.py:562:  Executing command: ['/bin/umount', '-n', '-l', '/home/stig/rpmbuild/mock/6/x86_64/dev/shm'] with env {'TERM': 'vt100', 'SHELL': '/bin/sh', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'LANG': 'en_US.UTF-8'} and shell False
DEBUG util.py:617:  Child return code was: 0
DEBUG util.py:636:  child environment: None
DEBUG util.py:562:  Executing command: ['/bin/umount', '-n', '-l', '/home/stig/rpmbuild/mock/6/x86_64/sys'] with env {'TERM': 'vt100', 'SHELL': '/bin/sh', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'LANG': 'en_US.UTF-8'} and shell False
DEBUG util.py:617:  Child return code was: 0
DEBUG util.py:636:  child environment: None
DEBUG util.py:562:  Executing command: ['/bin/umount', '-n', '-l', '/home/stig/rpmbuild/mock/6/x86_64/proc'] with env {'TERM': 'vt100', 'SHELL': '/bin/sh', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'LANG': 'en_US.UTF-8'} and shell False
DEBUG util.py:617:  Child return code was: 0
DEBUG util.py:123:  touching file: /home/stig/rpmbuild/mock/6/x86_64/.initialized
DEBUG buildroot.py:367:  removing 3 rpm db files
DEBUG buildroot.py:372:  nuke_rpm_db: removing /home/stig/rpmbuild/mock/6/x86_64/var/lib/rpm/__db.001
DEBUG buildroot.py:372:  nuke_rpm_db: removing /home/stig/rpmbuild/mock/6/x86_64/var/lib/rpm/__db.002
DEBUG buildroot.py:372:  nuke_rpm_db: removing /home/stig/rpmbuild/mock/6/x86_64/var/lib/rpm/__db.003
DEBUG util.py:636:  child environment: None
DEBUG util.py:562:  Executing command: ['/usr/bin/systemd-nspawn', '-q', '-M', '32136f1dd1e94c34b226c60fe169cabd', '-D', '/home/stig/rpmbuild/mock/6/x86_64', '-a', '--setenv=TERM=vt100', '--setenv=SHELL=/bin/bash', '--setenv=HOME=/builddir', '--setenv=HOSTNAME=mock', '--setenv=PATH=/usr/bin:/bin:/usr/sbin:/sbin', '--setenv=PROMPT_COMMAND=printf "\\033]0;<mock-chroot>\\007"', '--setenv=PS1=<mock-chroot> \\s-\\v\\$ ', '--setenv=LANG=en_US.UTF-8', '-u', 'mockbuild', '/bin/rpm', '-Uvh', '--nodeps', '/builddir/build/originals/pure-ftpd-1.0.47-1.mga7.src.rpm'] with env {'TERM': 'vt100', 'SHELL': '/bin/bash', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'PROMPT_COMMAND': 'printf "\\033]0;<mock-chroot>\\007"', 'PS1': '<mock-chroot> \\s-\\v\\$ ', 'LANG': 'en_US.UTF-8'} and shell False
DEBUG util.py:317:  Unsharing. Flags: 1073741824
DEBUG util.py:317:  Unsharing. Flags: 134217728
DEBUG util.py:479:  Updating / installing...
DEBUG util.py:479:  pure-ftpd-1.0.47-1.mga7               warning: user stig does not exist - using root
DEBUG util.py:479:  warning: group stig does not exist - using root
DEBUG util.py:479:  warning: user stig does not exist - using root
DEBUG util.py:479:  warning: group stig does not exist - using root
DEBUG util.py:479:  warning: user stig does not exist - using root
DEBUG util.py:479:  warning: group stig does not exist - using root
DEBUG util.py:479:  #######################################warning: user stig does not exist - using root
DEBUG util.py:479:  warning: group stig does not exist - using root
DEBUG util.py:479:  warning: user stig does not exist - using root
DEBUG util.py:479:  warning: group stig does not exist - using root
DEBUG util.py:479:  warning: user stig does not exist - using root
DEBUG util.py:479:  warning: group stig does not exist - using root
DEBUG util.py:479:  warning: user stig does not exist - using root
DEBUG util.py:479:  warning: group stig does not exist - using root
DEBUG util.py:479:  warning: user stig does not exist - using root
DEBUG util.py:479:  warning: group stig does not exist - using root
DEBUG util.py:479:  warning: user stig does not exist - using root
DEBUG util.py:479:  warning: group stig does not exist - using root
DEBUG util.py:479:  warning: user stig does not exist - using root
DEBUG util.py:479:  warning: group stig does not exist - using root
DEBUG util.py:479:  warning: user stig does not exist - using root
DEBUG util.py:479:  warning: group stig does not exist - using root
DEBUG util.py:479:  #
DEBUG util.py:617:  Child return code was: 0
DEBUG util.py:636:  child environment: None
DEBUG util.py:562:  Executing command: ['/usr/bin/systemd-nspawn', '-q', '-M', 'd5dd347413124b099ea0751ed27941fb', '-D', '/home/stig/rpmbuild/mock/6/x86_64', '-a', '--setenv=TERM=vt100', '--setenv=SHELL=/bin/bash', '--setenv=HOME=/builddir', '--setenv=HOSTNAME=mock', '--setenv=PATH=/usr/bin:/bin:/usr/sbin:/sbin', '--setenv=PROMPT_COMMAND=printf "\\033]0;<mock-chroot>\\007"', '--setenv=PS1=<mock-chroot> \\s-\\v\\$ ', '--setenv=LANG=en_US.UTF-8', '-u', 'mockbuild', '/bin/rpm', '-qpl', '/builddir/build/originals/pure-ftpd-1.0.47-1.mga7.src.rpm'] with env {'TERM': 'vt100', 'SHELL': '/bin/bash', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'PROMPT_COMMAND': 'printf "\\033]0;<mock-chroot>\\007"', 'PS1': '<mock-chroot> \\s-\\v\\$ ', 'LANG': 'en_US.UTF-8'} and shell False
DEBUG util.py:317:  Unsharing. Flags: 1073741824
DEBUG util.py:317:  Unsharing. Flags: 134217728
DEBUG util.py:479:  pure-ftpd-1.0.47-fedora-both-options-on-command.patch
DEBUG util.py:479:  pure-ftpd-1.0.47-mga-minuid-1000.patch
DEBUG util.py:479:  pure-ftpd-1.0.47.tar.bz2
DEBUG util.py:479:  pure-ftpd-xinetd
DEBUG util.py:479:  pure-ftpd.init
DEBUG util.py:479:  pure-ftpd.logrotate
DEBUG util.py:479:  pure-ftpd.mgaconf.patch
DEBUG util.py:479:  pure-ftpd.pam
DEBUG util.py:479:  pure-ftpd.pam-0.77
DEBUG util.py:479:  pure-ftpd.service
DEBUG util.py:479:  pure-ftpd.spec
DEBUG util.py:617:  Child return code was: 0
DEBUG util.py:636:  child environment: None
DEBUG util.py:317:  Unsharing. Flags: 1073741824
DEBUG util.py:317:  Unsharing. Flags: 134217728
DEBUG util.py:110:  ensuring that dir exists: /home/stig/rpmbuild/mock/6/x86_64/proc
DEBUG util.py:636:  child environment: None
DEBUG util.py:562:  Executing command: ['/bin/mount', '-n', '-t', 'proc', 'proc', '/home/stig/rpmbuild/mock/6/x86_64/proc'] with env {'TERM': 'vt100', 'SHELL': '/bin/sh', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'LANG': 'en_US.UTF-8'} and shell False
DEBUG util.py:617:  Child return code was: 0
DEBUG util.py:110:  ensuring that dir exists: /home/stig/rpmbuild/mock/6/x86_64/sys
DEBUG util.py:636:  child environment: None
DEBUG util.py:562:  Executing command: ['/bin/mount', '-n', '-t', 'sysfs', 'sysfs', '/home/stig/rpmbuild/mock/6/x86_64/sys'] with env {'TERM': 'vt100', 'SHELL': '/bin/sh', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'LANG': 'en_US.UTF-8'} and shell False
DEBUG util.py:617:  Child return code was: 0
DEBUG util.py:110:  ensuring that dir exists: /home/stig/rpmbuild/mock/6/x86_64/dev/shm
DEBUG util.py:636:  child environment: None
DEBUG util.py:562:  Executing command: ['/bin/mount', '-n', '-t', 'tmpfs', 'tmpfs', '/home/stig/rpmbuild/mock/6/x86_64/dev/shm'] with env {'TERM': 'vt100', 'SHELL': '/bin/sh', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'LANG': 'en_US.UTF-8'} and shell False
DEBUG util.py:617:  Child return code was: 0
DEBUG util.py:110:  ensuring that dir exists: /home/stig/rpmbuild/mock/6/x86_64/dev/pts
DEBUG util.py:636:  child environment: None
DEBUG util.py:562:  Executing command: ['/bin/mount', '-n', '-t', 'devpts', '-o', 'gid=5,mode=0620,ptmxmode=0666,newinstance', 'devpts', '/home/stig/rpmbuild/mock/6/x86_64/dev/pts'] with env {'TERM': 'vt100', 'SHELL': '/bin/sh', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'LANG': 'en_US.UTF-8'} and shell False
DEBUG util.py:617:  Child return code was: 0
DEBUG package_manager.py:111:  ['/usr/bin/dnf', 'builddep', '--installroot', '/home/stig/rpmbuild/mock/6/x86_64/', '--releasever', '6', '/home/stig/rpmbuild/mock/6/x86_64//builddir/build/SRPMS/pure-ftpd-1.0.47-1.mga6.src.rpm']
DEBUG util.py:636:  child environment: None
DEBUG util.py:562:  Executing command: ['/usr/bin/dnf', 'builddep', '--installroot', '/home/stig/rpmbuild/mock/6/x86_64/', '--releasever', '6', '/home/stig/rpmbuild/mock/6/x86_64//builddir/build/SRPMS/pure-ftpd-1.0.47-1.mga6.src.rpm'] with env {'TERM': 'vt100', 'SHELL': '/bin/bash', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'PROMPT_COMMAND': 'printf "\\033]0;<mock-chroot>\\007"', 'PS1': '<mock-chroot> \\s-\\v\\$ ', 'LANG': 'en_US.UTF-8', 'LC_MESSAGES': 'C'} and shell False
DEBUG util.py:479:  Mageia 6 - x86_64 - Updates                                                            3.5 MB/s |  13 MB     00:03    
DEBUG util.py:479:  Last metadata expiration check: 0:00:00 ago on Tue 23 Jan 2018 10:53:52 AM CET.
DEBUG util.py:479:  Dependencies resolved.
DEBUG util.py:479:  =======================================================================================================================
DEBUG util.py:479:   Package                             Arch                  Version                        Repository              Size
DEBUG util.py:479:  =======================================================================================================================
DEBUG util.py:479:  Installing:
DEBUG util.py:479:   lib64ldap2.4_2-devel                x86_64                2.4.45-2.mga6                  mageia                 249 k
DEBUG util.py:479:   lib64mariadb-devel                  x86_64                10.1.30-1.mga6                 updates                788 k
DEBUG util.py:479:   lib64openssl-devel                  x86_64                1.0.2n-1.mga6                  updates                1.4 M
DEBUG util.py:479:   lib64pam-devel                      x86_64                1.3.0-5.mga6                   mageia                  77 k
DEBUG util.py:479:   postgresql9.6-devel                 x86_64                9.6.6-1.mga6                   updates                1.7 M
DEBUG util.py:479:  Installing dependencies:
DEBUG util.py:479:   lib64aio1                           x86_64                0.3.110-4.mga6                 mageia                  11 k
DEBUG util.py:479:   lib64audit-devel                    x86_64                2.7.7-1.mga6                   mageia                  60 k
DEBUG util.py:479:   lib64cap-ng-devel                   x86_64                0.7.8-1.mga6                   mageia                  23 k
DEBUG util.py:479:   lib64ecpg9.6_6                      x86_64                9.6.6-1.mga6                   updates                 77 k
DEBUG util.py:479:   lib64jemalloc2                      x86_64                4.5.0-4.mga6                   mageia                 145 k
DEBUG util.py:479:   lib64lz4_1                          x86_64                1.7.5-1.mga6                   mageia                  40 k
DEBUG util.py:479:   lib64lzo2_2                         x86_64                2.09-4.mga6                    mageia                  59 k
DEBUG util.py:479:   lib64mariadb18                      x86_64                10.1.30-1.mga6                 updates                565 k
DEBUG util.py:479:   lib64pq5                            x86_64                9.6.6-1.mga6                   updates                 82 k
DEBUG util.py:479:   lib64sasl2-devel                    x86_64                2.1.26-12.mga6                 mageia                  75 k
DEBUG util.py:479:   lib64wrap-devel                     x86_64                7.6-47.mga6                    mageia                  69 k
DEBUG util.py:479:   lib64wrap0                          x86_64                7.6-47.mga6                    mageia                  38 k
DEBUG util.py:479:   lib64zlib-devel                     x86_64                1.2.11-4.1.mga6                updates                219 k
DEBUG util.py:479:   mariadb-client                      x86_64                10.1.30-1.mga6                 updates                5.1 M
DEBUG util.py:479:   mariadb-common                      x86_64                10.1.30-1.mga6                 updates                2.7 M
DEBUG util.py:479:   perl-DBI                            x86_64                1.636.0-2.mga6                 mageia                 628 k
DEBUG util.py:479:   postgresql9.6                       x86_64                9.6.6-1.mga6                   updates                1.3 M
DEBUG util.py:479:  Transaction Summary
DEBUG util.py:479:  =======================================================================================================================
DEBUG util.py:479:  Install  22 Packages
DEBUG util.py:479:  Total size: 15 M
DEBUG util.py:479:  Total download size: 15 M
DEBUG util.py:479:  Installed size: 160 M
DEBUG util.py:479:  Downloading Packages:
DEBUG util.py:479:  [SKIPPED] lib64zlib-devel-1.2.11-4.1.mga6.x86_64.rpm: Already downloaded                                              
DEBUG util.py:479:  [MIRROR] lib64mariadb-devel-10.1.30-1.mga6.x86_64.rpm: Status code: 404 for http://mageia.ip-connect.vn.ua/distrib/6/x86_64/media/core/updates/lib64mariadb-devel-10.1.30-1.mga6.x86_64.rpm
DEBUG util.py:479:  (2/22): lib64pam-devel-1.3.0-5.mga6.x86_64.rpm                                         382 kB/s |  77 kB     00:00    
DEBUG util.py:479:  [MIRROR] lib64openssl-devel-1.0.2n-1.mga6.x86_64.rpm: Status code: 404 for http://mageia.ip-connect.vn.ua/distrib/6/x86_64/media/core/updates/lib64openssl-devel-1.0.2n-1.mga6.x86_64.rpm
DEBUG util.py:479:  (3/22): lib64ldap2.4_2-devel-2.4.45-2.mga6.x86_64.rpm                                  853 kB/s | 249 kB     00:00    
DEBUG util.py:479:  [MIRROR] lib64mariadb-devel-10.1.30-1.mga6.x86_64.rpm: Status code: 404 for http://mirror.onet.pl/pub/mirrors/mageia/distrib/6/x86_64/media/core/updates/lib64mariadb-devel-10.1.30-1.mga6.x86_64.rpm
DEBUG util.py:479:  (4/22): lib64sasl2-devel-2.1.26-12.mga6.x86_64.rpm                                     971 kB/s |  75 kB     00:00    
DEBUG util.py:479:  [MIRROR] lib64openssl-devel-1.0.2n-1.mga6.x86_64.rpm: Status code: 404 for http://mirror.onet.pl/pub/mirrors/mageia/distrib/6/x86_64/media/core/updates/lib64openssl-devel-1.0.2n-1.mga6.x86_64.rpm
DEBUG util.py:479:  (5/22): lib64wrap-devel-7.6-47.mga6.x86_64.rpm                                         547 kB/s |  69 kB     00:00    
DEBUG util.py:479:  (6/22): lib64audit-devel-2.7.7-1.mga6.x86_64.rpm                                       812 kB/s |  60 kB     00:00    
DEBUG util.py:479:  [MIRROR] lib64mariadb18-10.1.30-1.mga6.x86_64.rpm: Status code: 404 for http://mageia.ip-connect.vn.ua/distrib/6/x86_64/media/core/updates/lib64mariadb18-10.1.30-1.mga6.x86_64.rpm
DEBUG util.py:479:  [MIRROR] lib64mariadb18-10.1.30-1.mga6.x86_64.rpm: Status code: 404 for http://mirror.onet.pl/pub/mirrors/mageia/distrib/6/x86_64/media/core/updates/lib64mariadb18-10.1.30-1.mga6.x86_64.rpm
DEBUG util.py:479:  (7/22): lib64mariadb-devel-10.1.30-1.mga6.x86_64.rpm                                   897 kB/s | 788 kB     00:00    
DEBUG util.py:479:  [MIRROR] mariadb-client-10.1.30-1.mga6.x86_64.rpm: Status code: 404 for http://mirror.onet.pl/pub/mirrors/mageia/distrib/6/x86_64/media/core/updates/mariadb-client-10.1.30-1.mga6.x86_64.rpm
DEBUG util.py:479:  [MIRROR] mariadb-client-10.1.30-1.mga6.x86_64.rpm: Status code: 404 for http://mageia.ip-connect.vn.ua/distrib/6/x86_64/media/core/updates/mariadb-client-10.1.30-1.mga6.x86_64.rpm
DEBUG util.py:479:  (8/22): lib64openssl-devel-1.0.2n-1.mga6.x86_64.rpm                                    1.5 MB/s | 1.4 MB     00:00    
DEBUG util.py:479:  (9/22): lib64mariadb18-10.1.30-1.mga6.x86_64.rpm                                       710 kB/s | 565 kB     00:00    
DEBUG util.py:479:  (10/22): lib64wrap0-7.6-47.mga6.x86_64.rpm                                             347 kB/s |  38 kB     00:00    
DEBUG util.py:479:  (11/22): lib64cap-ng-devel-0.7.8-1.mga6.x86_64.rpm                                     351 kB/s |  23 kB     00:00    
